id,lang,created_at,full_text,URL
1458824616919683075,en,Thu Nov 11 15:51:06 +0000 2021,"FIRST EVER COMPLETELY ACCESSIBLE DATABASE ON #FossilFuel PRODUCTION 💪🏼🧐

#COP26Glasgow #MindTheGap #Accountability #OpenData https://t.co/BoSfjUjrRI https://t.co/FMQLUB7rAZ",https://twitter.com/user/status/1458824616919683075
1458823803207884810,en,Thu Nov 11 15:47:52 +0000 2021,Presentation on the Global Registry of #FossilFuels - now live from #COP26. To watch live https://t.co/mpnZQ2gLBG #OpenData #transparency https://t.co/U3kqXAVxSz,https://twitter.com/user/status/1458823803207884810
1458817562444238849,pt,Thu Nov 11 15:23:05 +0000 2021,"É ""só"" o repositório de dados abertos mesmo que está com essa situação temporária. Esperamos ter alternativa em breve.",https://twitter.com/user/status/1458817562444238849
1458817254859100165,en,Thu Nov 11 15:21:51 +0000 2021,"It's out and open access, open materials, open code, and open data. We pre-registered and used analysis blinding. Thanks to everyone involved in the project. @MikeKaschak https://t.co/XXRURBwAhm",https://twitter.com/user/status/1458817254859100165
1458816839157387272,en,Thu Nov 11 15:20:12 +0000 2021,"Look, Earth Engine is awesome. But I wish the victory lap included more of a nod towards the open data policies that make it all possible.  

No Landsat open data, No Sentinel open data = No Google Earth Engine.

https://t.co/a9d74FIWtO https://t.co/GYIItYdM1R",https://twitter.com/user/status/1458816839157387272
1458816758085734407,es,Thu Nov 11 15:19:53 +0000 2021,"La última sesión del día de hoy de #LatinR2021 sobre Periodismo de datos, datos abiertos y visualización.

Vivo aqui: https://t.co/KnCAYnU2oH

Videos sesion aqui: https://t.co/ERT0eeZ4dI https://t.co/XGvA6Pdfo8",https://twitter.com/user/status/1458816758085734407
1458816683657900032,es,Thu Nov 11 15:19:35 +0000 2021,¿Alguien usando el respositorio de datos abiertos Ecuacovid para monitoreo o investigación? Coloquen aquí lo que hayan desarrollado para compartir. Los que deseen usarlo aquí el link. https://t.co/mCVOIUXmkg,https://twitter.com/user/status/1458816683657900032
1458802096178872320,en,Thu Nov 11 14:21:37 +0000 2021,"And some perspective from RPD’s open data portal, it’s possible (because it’s happening) for violent (homicides) to be up, while property crimes are way down. The narratives aren’t mutually exclusive.

Source: https://t.co/rmQCd7i54Q https://t.co/uRrcdIDYGc",https://twitter.com/user/status/1458802096178872320
1458799926553444355,ja,Thu Nov 11 14:13:00 +0000 2021,"【2021年11月10日
九州地方の火山性地震】

阿蘇山  288回 489⤵︎⚠️⚠️
雲仙岳　1回→
霧島山（えびの高原（硫黄山）周辺）2回  ↗︎‼️
霧島山(新燃岳)9回3↗︎‼️‼️※注
桜島  1回 4↘︎ 
薩摩硫黄島  3回 11↘︎
口永良部島 14回 2⬆️※注❗️
諏訪之瀬島  5回 12↘︎

https://t.co/on808GLfue ﾒﾓ https://t.co/kNpL0sIBAn",https://twitter.com/user/status/1458799926553444355
1458799876670513153,ja,Thu Nov 11 14:12:48 +0000 2021,"【2021年11月10日
伊豆・小笠原諸島の火山性地震】

伊豆大島  8回 5⤴︎❗️
硫黄島 3回 13↘︎

https://t.co/on808GLfue ﾒﾓ",https://twitter.com/user/status/1458799876670513153
1458799858928603142,ja,Thu Nov 11 14:12:44 +0000 2021,"【2021年11月10日
関東・中部地方の火山性地震】

草津白根山（白根山（湯釜付近））2回→
浅間山 13回 4↗︎‼️‼️
白山 14回 ⬆️※注❗️
(11/8 2回)
富士山 ※注
※高周波地震 2回↗︎‼️
(11/7  1回)

https://t.co/on808GLfue ﾒﾓ https://t.co/TIe2d0le33",https://twitter.com/user/status/1458799858928603142
1458799797310148611,ja,Thu Nov 11 14:12:29 +0000 2021,"【2021年11月10日
北海道の火山性地震】

雌阿寒岳  5回  2↗︎‼️
大雪山 3回 1↗︎‼️‼️
十勝岳  2回↗︎‼️
(11/6   1回)

https://t.co/on808GLfue ﾒﾓ",https://twitter.com/user/status/1458799797310148611
1458798931702435842,es,Thu Nov 11 14:09:03 +0000 2021,"El uso del Internet, nuevas tecnologías, inclusión digital, ciberseguridad, economía digital y datos abiertos fue analizado por la ministra @vmaino en el panel perspectivas de las telecomunicaciones y data en 🇪🇨, en el marco del ""It adoption #SUMMITPUNTONET"", de @PuntonetEcuador. https://t.co/kYskyzOe0N",https://twitter.com/user/status/1458798931702435842
1458796945078640646,en,Thu Nov 11 14:01:09 +0000 2021,"There are some good things about the paper. Data are open on OSF, and upon re-analysis in different software (R) I achieve computational reproducibility for Table 2 and Figure 3 within rounding tolerance. This is already leagues better than many studies with no open data /2",https://twitter.com/user/status/1458796945078640646
1458794798173859845,es,Thu Nov 11 13:52:37 +0000 2021,"✨Se viene #Abrelatam2021 

16/11 - 2:00 PM EST 👉 la importancia del uso de datos para la planificación de políticas de cuidado @secredistmujer @EstadisticaBA @MarisaMiodosky @datalat 

17/11 - 7:00 AM EST👉datos abiertos para combatir la corrupción @naticarfi @j_florezh @mintel https://t.co/8pSEiw6Ueo",https://twitter.com/user/status/1458794798173859845
1458794690120138755,fr,Thu Nov 11 13:52:11 +0000 2021,"Un de nos militants a pris la parole ce matin à Laval lors du rassemblement de la Libre Pensée, pour la réhabilitation des fusillés pour l'exemple de 14-18. 
LFI a d'ailleurs déposé une proposition de loi en ce sens : https://t.co/txMTzg9k0U #11Nov https://t.co/H000ZW7AhR",https://twitter.com/user/status/1458794690120138755
1458792166784962567,en,Thu Nov 11 13:42:10 +0000 2021,"@ECDC_EU @EUCouncil @EUCouncilPress @EU_Commission @Europarl_EN @EU_ECHA @EFSA_EU @EU_opendata @EU_Health @SKyriakidesEU @SKeersmaecker @RegioneMarcheIT data should be carefully checked; since the rules for mandatory testing of workers in Italy have been adopted, 40.000 people need to be tested in that region each 48 hours. But instead of 20.000 we see only 1000 RAAT, infection rate is unduly higher @EUAntiFraud",https://twitter.com/user/status/1458792166784962567
1458790377088028674,es,Thu Nov 11 13:35:03 +0000 2021,Argentina tomó la decisión bastante atípica de postergar segundas dosis para avanzar aplicando primeras. Deberíamos contar con datos que nos permitan analizar su resultado. Me refiero a datos abiertos que permitan cruzar los fallecidos con su estado de vacunación al menos.,https://twitter.com/user/status/1458790377088028674
1458788404926296073,es,Thu Nov 11 13:27:13 +0000 2021,Saliendo de los estudios de @tv3cat en Barcelona. Hemos hablado de cómo promover cambios en el sector público desde la ciudadanía. Del valor de los datos abiertos para dar más luz a la contratación pública. Y (¡sorpresa!) de la importancia de la liberación del Registro Mercantil. https://t.co/QIJw9Ubv7W,https://twitter.com/user/status/1458788404926296073
1458774036142604294,es,Thu Nov 11 12:30:07 +0000 2021,"Descubre los 8 proyectos premiados en la V edición del Concurso de #DatosAbiertos de @transparencia (@jcyl) Se han galardonado iniciativas que utilizan datasets de su Portal #OpenData en categorías como: ideas, productos y servicios o periodismo de datos. https://t.co/fZghz7xQgC https://t.co/JorP7njCcY",https://twitter.com/user/status/1458774036142604294
1458767701648805890,it,Thu Nov 11 12:04:57 +0000 2021,"📣 Un anno di #DatiBeneComune: con @Ghigliottina sono felice di farne parte e c'è ancora tanto da fare. 👉 Governo e Parlamento intensifichino gli sforzi #OpenData per il #PNRR: #liberaildato! https://t.co/Zn8ntmS1xG

@donatacolumbro @Davidovskij @sapomnia @GiorgiaLodi @Piersoft https://t.co/zq0TzJwMcU",https://twitter.com/user/status/1458767701648805890
1458764737924280322,it,Thu Nov 11 11:53:10 +0000 2021,"📢Per il progetto WHOW i dati sulle acque potabili devono essere un bene comune. Ma non è così
Il 15 Novembre alle 14:30 il secondo meeting 
0️⃣ Progetto https://t.co/8iSDHSaRHC
1️⃣ Registrazione https://t.co/KDrjtdbhOs 
2️⃣ Agenda https://t.co/0Ld1CHLrjy
#datiBeneComune",https://twitter.com/user/status/1458764737924280322
1458757226550726656,en,Thu Nov 11 11:23:19 +0000 2021,"Participate in the first-ever #EUOpenDataDays! With a great line-up of expert speakers, this free online event will be all about #OpenData and #DataVisualisation. Learn, get inspired, share your experience &amp; network!

🗓️ 23-25 November 2021

Register now: https://t.co/XM3mOgR4l0 https://t.co/SMkIcPbSfU",https://twitter.com/user/status/1458757226550726656
1458752243247816705,en,Thu Nov 11 11:03:31 +0000 2021,"Francis Maude telling us stories of the importance of open standards, open source, open data, sharing and collaboration 🙌  #openukcop26 https://t.co/AyqQRm0gVZ",https://twitter.com/user/status/1458752243247816705
1458732277714894853,es,Thu Nov 11 09:44:11 +0000 2021,"7 formas de realizar análisis de la #biodiversidad de especies y hábitats por @GIS_and_Beers 

#QGIS #Googleearthengine #opendata

https://t.co/sRBXzpP7kD",https://twitter.com/user/status/1458732277714894853
1458731923006980097,ja,Thu Nov 11 09:42:47 +0000 2021,"北海道が、オープンデータ官民ラウンドテーブルを実施するそうですー。
北海道に要望したいデータがある方はぜひご参加ください。https://t.co/ZNHqtUdq2f",https://twitter.com/user/status/1458731923006980097
1458730472943632388,ca,Thu Nov 11 09:37:01 +0000 2021,"Avui, presentació de @SalusCoop #LesTevesDadesSonVitals a @the_prbb. Es pot seguir online: https://t.co/iTTlxfdPjy cc @javicreus @Ideas_4_Change @ISGLOBALorg @UOCuniversitat #Opendata #dadesobertes https://t.co/GzfQ1Tjv0Z",https://twitter.com/user/status/1458730472943632388
1458729801259302913,fr,Thu Nov 11 09:34:21 +0000 2021,"L'impatience autour des enjeux de #transparence et d'#OpenData à @Marseille est à la hauteur des enjeux. Nous n'y arriverons que par l'investissement, le travail et le temps.
Mais nous allons très bientôt en récolter les fruits 
😁👍",https://twitter.com/user/status/1458729801259302913
1458729097392267269,es,Thu Nov 11 09:31:33 +0000 2021,🎉🥰 A la presentació de @SalusCoop #LesTevesDadesSonVitals #opendata #dadesobertes #datadonors CC @javicreus @genisroca @DFS_MWC @AbacusCoop @the_prbb @marabales @afbarbiero @opendatacat @EU_opendata @mercecrosas @AngeKagame @OlindaAnia https://t.co/iKa8GzZ4z4 https://t.co/DKYTYIMwdX,https://twitter.com/user/status/1458729097392267269
1458727728639848450,fr,Thu Nov 11 09:26:07 +0000 2021,En ce #11Novembre merci aux députés @FranceInsoumise et notamment @lachd @JLMelenchon @MathildePanot @alexiscorbiere d'avoir déposé une proposition de loi visant à réhabiliter les soldats fusillés pour l'exemple lors de la Première Guerre Mondiale https://t.co/v8l1I7Pzoq,https://twitter.com/user/status/1458727728639848450
1458726609217679361,en,Thu Nov 11 09:21:40 +0000 2021,"🚀@Web3Go, an open data analytics platform, joins DID Startups Program and has received a grant from Litentry Foundation.

Web3Go will serve as a Data Analyzer in Litentry identity services and a core component in generating aggregated identity scores.

https://t.co/k4g683yLxh",https://twitter.com/user/status/1458726609217679361
1458724196960411651,en,Thu Nov 11 09:12:04 +0000 2021,"#EUSpace for #GreenCities

The #NextGenerationEU plan aims to make Europe greener

#DYK that #EUSpace #OpenData are used for assessing green areas in Europe's cities?

#EUGreenDeal #MakeItGreen https://t.co/08kGm2EjcZ",https://twitter.com/user/status/1458724196960411651
1458722959313489923,en,Thu Nov 11 09:07:09 +0000 2021,Qualitative #openscience people! A team of us are on the hunt for papers that provide good examples of open science practices in qual research. Particularly interested in qual work with open data and papers with creative approaches to credit/authorship. Any recommendations? @QMiP,https://twitter.com/user/status/1458722959313489923
1458721166193999875,fr,Thu Nov 11 09:00:02 +0000 2021,"#30DayMapChallenge #day11 - 3D
📍Pyramide du Louvre, Paris
📸Nuage de points Lidar
🗺️Le programme national #LidarHD prévoit d'ici 2025 la description #3D la plus fine jamais établie pour la #France entière #OpenData 👉https://t.co/yubp0mCKSK #JeudiPhoto https://t.co/Wl7EAQLTcH",https://twitter.com/user/status/1458721166193999875
1458720464021471232,en,Thu Nov 11 08:57:14 +0000 2021,"The importance of Open Data in public Planning and Budgeting .The facilitator @markirura says it is important for citizens to understand the roles of County Assembly and County Executive when it comes to Quality service delivery and Governance
#OpenGovernance https://t.co/d8NeIHh7m4",https://twitter.com/user/status/1458720464021471232
1458714038611808261,en,Thu Nov 11 08:31:43 +0000 2021,"Great open resource from the 1000 Genomes Project 1kGP!! 👏🏻👏🏻 3202 sample WGS, including 602 trios, at 30x coverage on #NovaSeq.  Additional data analysis of the cohort with @illumina’s #DRAGEN also available here 👇🏻https://t.co/pIAp9IASDP… https://t.co/lBs1Fa0wXk",https://twitter.com/user/status/1458714038611808261
1458711095296892933,en,Thu Nov 11 08:20:01 +0000 2021,"#Copernicus for #COP26  

Droughts are expected to become more frequent, intense, longer-lasting

Copernicus #OpenData provide critical information during periods of #drought

These #Sentinel2 🇪🇺🛰️images show the decrease of Lake Oroville's water level in March &amp; September 2021 https://t.co/8GJUiu61NM",https://twitter.com/user/status/1458711095296892933
1458699695442866182,en,Thu Nov 11 07:34:43 +0000 2021,"Welcome!! data4research will regularly tweet and retweet on novel or less known research data from the social, behavioral, educational and economic sciences in Germany. #opendata #researchdata #FAIRdata #OpenScience @KonsortSwd #NFDI_de",https://twitter.com/user/status/1458699695442866182
1458695393366188034,en,Thu Nov 11 07:17:37 +0000 2021,"Currently we are engaging Members of Civil Societies, Human Rights Defenders and Media at Watamu in a 2 day Training of Open Data with the main aim of creating awareness and understanding about the concept of Open Data and its Value in Public Service Delivery 
#OpenGovernance https://t.co/jXi7VQVz33",https://twitter.com/user/status/1458695393366188034
1458650534492180481,es,Thu Nov 11 04:19:22 +0000 2021,"#GovTechHub News! Esta semana participando de la Diplomatura de Gobierno 4.0 de la @EGobiernoUA de @UnivAustral, para conversar sobre #GovTech, #OpenGov y #OpenData, a través de nuestros co-fundadores @lucasjolias y @redmatriz, acompañados del gran @mexflow Gracias Totales! https://t.co/WVwnH6htmJ",https://twitter.com/user/status/1458650534492180481
1458635790645284866,en,Thu Nov 11 03:20:47 +0000 2021,"New cases are lower than predicted in both Ventura County and California.  (Fun fact: on-average half the time it will be lower.)  Hospitalization and ICU count are trending down.  Humans and covid are tied. #Covid19 data as of 11/09/21 from the CA Open Data Portal.
1/3 https://t.co/1SoySQhjYS",https://twitter.com/user/status/1458635790645284866
1458629954300751872,es,Thu Nov 11 02:57:35 +0000 2021,"¿Cuál es la relación entre la topografía y las corrientes de agua? 🌊

Va un mapa para el #30DayMapChallenge con información de @SGIRPC_CDMX de la Ciudad de México.

Descarga la información acá 👇https://t.co/teBBPETPeG https://t.co/NranQ7MT2B",https://twitter.com/user/status/1458629954300751872
1458627612423569417,ja,Thu Nov 11 02:48:17 +0000 2021,"何を持って正確と言い張ってるのか自体よく分からないけど
とりあえず三浦瑠麗が首都圏に鉄道はJR東日本しか走ってないと思ってることは分かった

首都圏で言うとJRのシェアは鉄道利用者の半数に満たないようですが、それでもそのデータは「正確」なんですかね
https://t.co/wuT0XHT4u0 https://t.co/7YlDmeglmk",https://twitter.com/user/status/1458627612423569417
1458625057702531080,es,Thu Nov 11 02:38:08 +0000 2021,"Con la @UISEK y  @worldcompl ,  abordamos la gestión en datos abiertos, ciberseguridad, simplificación de trámites y protección de datos.

El #GobiernoDelEncuentro, a través del Comité de Ciberseguridad y del Esquema Gubernamental de la Seguridad de la Información https://t.co/2XD4DkmQIW",https://twitter.com/user/status/1458625057702531080
1458603300216086531,fr,Thu Nov 11 01:11:40 +0000 2021,"9/ Nos demandes (suite):
- une catégorie: terrasse estivale non débarrassée après 22h et une catégorie: terrasse estivale non débarrassée en période hivernale
- les nouveaux conseils de quartiers #ParisCentre dans l’open data des #DMR

Analyse complète ➡️ https://t.co/XmC8CDpBTr",https://twitter.com/user/status/1458603300216086531
1458590698698162178,it,Thu Nov 11 00:21:36 +0000 2021,"E alla fine tanto tuonò che piovve. Bravo @LuigiGallo15 et all, per questa interrogazione parlamentare su @ItaliaDomaniGov , gli pseudo OpenData del PNRR. https://t.co/URB6cNrtUI cc @openpolis @ondatait @transparency_it @morenaragone @diritto2punto0 . Incrociamo le dita!",https://twitter.com/user/status/1458590698698162178
1458576691534598144,en,Wed Nov 10 23:25:56 +0000 2021,"Come learn about #microplastics data harmonization this Tuesday 16 Nov from 9:30 – 11:30 PST!

There will be a live session with @ShreyasPatankar  @Win_OpenData  @DrLeahTH  @pnwmicroplastic 

Attend #SETACSciCon4 session 08.03! https://t.co/Vn4CBstAL9 https://t.co/GRW2oYE6IQ",https://twitter.com/user/status/1458576691534598144
1458574456520052739,pt,Wed Nov 10 23:17:04 +0000 2021,"BOLETIM @brasil_io #COVID19 nº 523 (10/11)

CASOS: 21.917.564 (+ 15.105)*
ÓBITOS: 610.301 (+ 262)*

Painel: https://t.co/z1gwFeGAge
Boletins: https://t.co/s8f7I2Or52
Doe: https://t.co/lJ5cCwBuYm 💳

#BoletimCOVIDreal #opendata #crowdfunding https://t.co/xMgZ2wmDk6",https://twitter.com/user/status/1458574456520052739
1458572070414012416,en,Wed Nov 10 23:07:35 +0000 2021,"9/ Also, because both protocols are decentralized, the vision of a truly open data market where anyone who wants to can monetize their node operator/indexer services independently for a lucrative living is also a very real possibility.",https://twitter.com/user/status/1458572070414012416
1458561416558899201,en,Wed Nov 10 22:25:15 +0000 2021,@evotobi Nice to see. Earlier this year we also re-analyzed all this data with DRAGEN on AWS. We additionally ran analysis of the Trio and also genotyped across all the GVCFs in the cohort. Data is available free to the community - https://t.co/3AYQ2NkFrz,https://twitter.com/user/status/1458561416558899201
1458540505130807302,en,Wed Nov 10 21:02:09 +0000 2021,"For the past month, one of our Research Fellows, Anne Britton, has been exploring the potential of @wikidata as a public knowledgebase for info about #openinfra. 

Read more in her post on that work: https://t.co/PbDfUmSSG5 

#opendata #openaccess #OpenScience",https://twitter.com/user/status/1458540505130807302
1458532406777024519,es,Wed Nov 10 20:29:58 +0000 2021,"#Atención📣

🤔¿Sabías que @Bogota cuenta con con una plataforma de datos abiertos ? 

Te invitamos a conocerla 👉 https://t.co/FKyMpklnoM

📊Promueve la transparencia 
📈El acceso a la información pública 
📉+Competitividad y desarrollo económico 

Datos para #Transformar https://t.co/5z2xlooMB4",https://twitter.com/user/status/1458532406777024519
1458526511909244936,fr,Wed Nov 10 20:06:33 +0000 2021,"🏴󐁧󐁢󐁳󐁣󐁴󐁿 #Ecosse #Scotland
Les écossais n'ont vraiment pas peur des piqûres :
👉🏼102% des +60 ans complètement vaccinés (des resquilleurs ?) dont plus de la moitié avec booster.
👉🏼82% des +12 ans
Src: https://t.co/FwdYnjgWtS

Mais…/… https://t.co/HH5qUpjXka",https://twitter.com/user/status/1458526511909244936
1458524772896288776,fr,Wed Nov 10 19:59:38 +0000 2021,"“Tout code source obtenu ou développé par un organisme remplissant une mission de service public est considéré comme un document administratif, relevant des obligations de publication en open data.”

L’ouverture est encore loin d’être systématique, cette plateforme aidera.",https://twitter.com/user/status/1458524772896288776
1458522456784834566,fr,Wed Nov 10 19:50:26 +0000 2021,@PhilippeMurer @MieuxVoter C'est quand même curieux tous ses informateurs qui ne s'informent pas et qui disent des bêtises à longueur de temps. Le financement de l'OMS et la part apportée par Bill Gates sont des données publiques.,https://twitter.com/user/status/1458522456784834566
1458521092310683648,en,Wed Nov 10 19:45:01 +0000 2021,".@Chattanooga_gov’s Office of Performance Management and Open Data has been critical to building the city’s #DataDriven culture to tackling critical issues—like ending veteran homelessness.

@WhatWorksCities has the scoop. https://t.co/akdygFfCQd",https://twitter.com/user/status/1458521092310683648
1458516300280606723,fr,Wed Nov 10 19:25:58 +0000 2021,"👏Les amis, c’est une belle journée pour #Opendata #Libre : on continue d’avancer ! Merci @AdeMontchalin de ton soutien à traduire nombre de recommandations du rapport de décembre et à poursuivre la transfo de la FP selon ta propre feuille de route. https://t.co/zsSi37IbFS",https://twitter.com/user/status/1458516300280606723
1458500208933883906,en,Wed Nov 10 18:22:02 +0000 2021,"In June 2022, the APS will host an interdisciplinary symposium that explores the opportunities and challenges of open data and digital humanities. The call for proposals is now open to scholars in all fields: https://t.co/EwJkoSAas9 #CFP #DH #OpenData",https://twitter.com/user/status/1458500208933883906
1458494125154701316,fr,Wed Nov 10 17:57:51 +0000 2021,"Lors du #ConseilDeMarseille , ma réponse à la Droite qui attaquait ⁦@synthetiser1⁩ sur la transparence et l’open data.
Il y a des “colères saines” comme on dit dans le Poitou...
#Marseille #CMMarseille https://t.co/g6PRM05V9Q",https://twitter.com/user/status/1458494125154701316
1458492800907939843,en,Wed Nov 10 17:52:35 +0000 2021,"📢 NEW PAPER! Land cover classification in an era of big and open data: Optimizing localized implementation and training data selection to improve mapping outcomes.

📖(#OpenAccess): https://t.co/DnenUdnrXW

#Landcover #BigData #OpenData

Check out @txominhermos🧵on this paper 👇 https://t.co/IKeDwDEOY2",https://twitter.com/user/status/1458492800907939843
1458484965641912324,en,Wed Nov 10 17:21:27 +0000 2021,2: The entire dataset and analyses code have been simultaneously made openly and freely available on @datadryad under a Universal Public Domain CC0 license. #OpenScience #OpenData https://t.co/ovlyk3ox3d,https://twitter.com/user/status/1458484965641912324
1458482649824219136,es,Wed Nov 10 17:12:15 +0000 2021,"📌Participo vía remota en la última sesión del Conversatorio Virtual ""La apertura gubernamental y datos abiertos desde una visión multilateral y nacional"" #ConversatoriosDGVOSC, coordinado por la 
@SREescucha.
#EnVivo▶️ https://t.co/a7lPJrMxHD https://t.co/M8MffUzsBl",https://twitter.com/user/status/1458482649824219136
1458479573834866692,en,Wed Nov 10 17:00:02 +0000 2021,"Here it is! an #opendata set of the 25,000+ journals using @pkp's OJS from around the world. Download it and learn about this huge community of journals.  https://t.co/z7of7bSzel 

Lots of #scholcomm research opportunities with a brand new dataset.",https://twitter.com/user/status/1458479573834866692
1458474264609296390,pt,Wed Nov 10 16:38:56 +0000 2021,"https://t.co/l6k3l7FzH6
rapaziada saimos no site da prefs tô felizasso
dá uma força compartilha no grupo da família no zap é nois",https://twitter.com/user/status/1458474264609296390
1458464674060636171,de,Wed Nov 10 16:00:49 +0000 2021,"Der erste Open Data Hack St.Gallen ist Geschichte!
In 36 Stunden entwickelten 45 Hackerinnen und Hacker 16 Projekte basierend auf #OpenData von @sanktgallen  
Herzlichen Dank an alle Teilnehmenden für die beeindruckenden Ideen: https://t.co/gSY3vwUABH
@ost_fh @ITrockt @Geichris",https://twitter.com/user/status/1458464674060636171
1458464470867587078,en,Wed Nov 10 16:00:01 +0000 2021,"Today is the day! In an hour (9am PST), we’ll present #opendata of the 25,000+ journals using @pkp's OJS from around the world. Join us at the #OpenPublish fest! https://t.co/BTfL4ZKxKg",https://twitter.com/user/status/1458464470867587078
1458457000459837443,fr,Wed Nov 10 15:30:20 +0000 2021,"Pourquoi on n'a jamais eu, dans les données publiques, le nombre de jeunes SANS COMORBIDITÉS hospitalisés pour covid en France ?",https://twitter.com/user/status/1458457000459837443
1458453845726482433,en,Wed Nov 10 15:17:48 +0000 2021,"@Vincent_FongKw What stop investor coming to malaysia
1.regulated minimum income
2.high corporate tax
3.too much bureaucracy and obstacle
4.lack of open data and transparent
5.forced labor
6.lack of influence 
7.low compliance/enforcement",https://twitter.com/user/status/1458453845726482433
1458448611197468680,en,Wed Nov 10 14:57:00 +0000 2021,"A new Statistical Report in @ESAEcology:

Recursive Bayesian computation facilitates adaptive optimal design in ecological studies

https://t.co/SQk5CiSg8m

With #OpenData in @ZENODO_ORG 

#HierarchicalModeling #SurveyDesign #NSFFunded @NSF https://t.co/sSzWDc3GEt",https://twitter.com/user/status/1458448611197468680
1458447863978106881,es,Wed Nov 10 14:54:02 +0000 2021,"📽️EMPEZÓ el programa CONOCE➕DE #GobiernoAbiertoEc.

Nos acompañan⤵️

✅ Fabián Íñiguez (@coli6), subsecretario del @Telecom_Ec.
✅Julio López (@juliuslaetus), presidente de @redam_ecuador.

▶️https://t.co/BO07caRTPS 

#DatosAbiertos https://t.co/KJlrB5VBlb",https://twitter.com/user/status/1458447863978106881
1458438088393428994,es,Wed Nov 10 14:15:11 +0000 2021,"📸La DG de Transparencia y Participación Ciudadana, junto al #ICAP, está celebrando el curso de datos abiertos dentro del marco de #gobiernoabierto. 

Esta semana la formación, a cargo de @arte_dev, se centra en el plan de acción para la normalización y apertura de datos. https://t.co/jcSzbdJWMn",https://twitter.com/user/status/1458438088393428994
1458430190628053004,en,Wed Nov 10 13:43:48 +0000 2021,"NEW: Family members of alleged victims in serial murder suspect Billy Chemirmir's case spoke out against Dallas' decision to redact information in its open data portal, calling the move ""a complete contradiction to the principle of transparency.”

https://t.co/7bW0tHOc9V",https://twitter.com/user/status/1458430190628053004
1458415214265782281,en,Wed Nov 10 12:44:17 +0000 2021,"Once NbS projects are classified, we aim to directly fund indigenous groups from ESG funds. We’re building on @tezos  for this; reproducible and verifiable oracles and open data, Michelson smart contracts to enforce single-use co2 offsets and fair pricing https://t.co/vwJawpICtI",https://twitter.com/user/status/1458415214265782281
